#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59670o0207o,170.420820357143,20.1747992857143,>19.84,0.0,3.0,o,21.832,59670.30677475,305.63,7971.41,203.0,182.3,-2.0,8.5,182.2,-18.5,588.7,1.21,2.91,2.54,1.0,3.0,-0.4887,-5.191770023444172,22.06502259963773,19.09,30.0
01a59670o0219o,170.420820357143,20.1747992857143,>20.16,0.0,3.0,o,22.197,59670.31226605,365.7,8047.46,191.0,181.7,8.0,8.3,180.8,-216.5,577.0,1.45,2.88,2.73,1.0,3.0,-0.4647,15.438456095708917,16.017398199298,19.35,30.0
01a59670o0241o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.203,59670.32230855,384.64,7928.59,182.0,180.8,3.4,9.2,180.7,-386.0,668.1,1.04,2.76,2.57,1.0,3.0,-0.4817,5.979706493709895,16.18038227709736,19.41,30.0
01a59670o0251o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.033,59670.32697345,10288.7,7849.85,180.0,178.5,-8.1,7.8,177.3,-900.5,742.7,0.97,2.82,2.58,1.0,3.0,-0.4857,-17.15191352542948,16.516657468932095,19.26,30.0
01a59670o0257o,170.420820357143,20.1747992857143,>20.18,0.0,3.0,o,22.205,59670.32978025,10268.3,7809.45,139.0,178.1,-2.5,8.3,178.1,-914.3,674.8,1.14,2.88,2.69,1.0,3.0,-0.4627,-4.710245265536663,15.638014281581723,19.37,30.0
01a59670o0269o,170.420820357143,20.1747992857143,>19.647490612230214,0.0,1.16,o,22.206,59670.33525105,10329.0,7886.18,186.0,180.0,10.2,8.8,178.4,-446.8,735.9,0.98,2.9,2.71,1.0,3.0,-0.4617,19.45925484690975,16.788376730667235,19.32,30.0
01a59670o0293o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.208,59670.34619135,10346.1,7765.56,180.0,178.4,-5.0,8.5,177.2,-1686.0,620.3,1.42,2.82,2.66,1.0,3.0,-0.4637,-9.10457115843453,15.477770969338701,19.4,30.0
02a59670o0134c,170.420820357143,20.1747992857143,>20.22,0.0,3.0,c,22.181,59670.39060235,332.64,9872.13,171.0,181.3,4.8,7.8,184.6,1986.3,639.7,1.55,2.92,2.68,1.0,3.0,-0.3957,8.780467265326857,14.268259306156143,19.47,30.0
02a59670o0141c,170.420820357143,20.1747992857143,>20.14,0.0,3.0,c,22.181,59670.39380645,313.68,9834.07,185.0,179.7,-6.6,8.6,178.9,848.8,563.7,1.2,2.88,2.64,1.0,3.0,-0.4017,-11.79503123911838,15.36928312976031,19.51,30.0
02a59670o0142c,170.420820357143,20.1747992857143,>20.3,0.0,3.0,c,22.18,59670.39426275,10333.8,9896.84,188.0,180.0,-0.1,7.9,181.6,564.2,597.8,1.26,2.79,2.56,1.0,3.0,-0.4047,-0.1685011673201525,13.311592218292045,19.52,30.0
02a59670o0156c,170.420820357143,20.1747992857143,>19.91579248406819,0.0,1.07,c,22.18,59670.40067995,369.77,9909.04,190.0,182.3,9.8,9.2,180.9,1332.3,530.7,1.34,2.56,2.33,1.0,3.0,-0.4117,13.879720072356273,13.029941292416092,19.63,30.0
02a59670o0165c,170.420820357143,20.1747992857143,>20.45,0.0,3.0,c,22.178,59670.40480115,10313.0,9857.2,195.0,181.6,4.6,7.6,182.1,607.0,505.2,1.29,2.68,2.42,1.0,3.0,-0.4047,7.05126013519464,11.649908049452012,19.54,30.0
02a59670o0172c,170.420820357143,20.1747992857143,>20.5,0.0,3.0,c,22.18,59670.40805945,10372.0,9938.14,174.0,182.0,-2.6,7.7,183.0,949.8,435.2,1.77,2.59,2.35,1.0,3.0,-0.4077,-3.7436886228320634,11.087077844541108,19.63,30.0
02a59670o0179c,170.420820357143,20.1747992857143,>19.897266135135624,0.0,1.37,c,22.179,59670.41127975,391.51,9792.16,153.0,182.0,11.9,8.7,181.6,905.1,519.2,1.39,2.65,2.43,1.0,3.0,-0.4087,18.16175673177448,13.277922988776298,19.61,30.0
02a59670o0185c,170.420820357143,20.1747992857143,>20.48,0.0,3.0,c,22.18,59670.41412215,10389.5,9820.07,204.0,181.6,-3.5,7.7,183.3,1343.3,431.0,1.95,2.62,2.37,1.0,3.0,-0.4077,-5.141341207283896,11.310950656024575,19.6,30.0
01a59671o0403o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.2,59671.39963105,222.44,2768.35,217.0,180.2,5.5,8.4,178.9,401.1,746.5,1.06,2.88,2.72,1.0,3.0,-0.4637,10.536171389194626,16.09160721258816,19.38,30.0
01a59671o0404o,170.420820357143,20.1747992857143,>20.16,0.0,3.0,o,22.192,59671.40008445,10189.2,2541.59,182.0,180.6,-16.5,7.9,181.5,133.4,528.7,1.13,2.97,2.78,1.0,3.0,-0.4537,-33.25400323739135,15.921613671235859,19.34,30.0
01a59671o0409o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.171,59671.40258125,243.43,2807.48,188.0,182.5,6.6,7.2,182.9,1667.4,665.4,1.3,2.96,2.78,1.0,3.0,-0.4527,13.50327734614874,14.730848013980447,19.35,30.0
01a59671o0410o,170.420820357143,20.1747992857143,>20.13,0.0,3.0,o,22.197,59671.40303505,10209.2,2579.57,175.0,181.0,-3.2,7.9,179.6,-184.8,619.4,1.08,3.0,2.82,1.0,3.0,-0.4527,-6.571720535411391,16.22393507179687,19.34,30.0
01a59671o0476o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.161,59671.43508335,190.84,2731.27,188.0,179.4,-1.4,8.0,180.3,859.1,601.5,1.38,2.78,2.62,1.0,3.0,-0.4787,-2.62079389367717,14.975965106726685,19.33,30.0
01a59671o0477o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,21.992,59671.43554015,10157.2,2507.27,180.0,180.7,-15.5,7.4,179.1,-1508.5,556.8,1.02,2.82,2.62,1.0,3.0,-0.4777,-34.35902592197657,16.403663988556556,19.21,30.0
01a59671o0531o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.205,59671.46133795,179.52,2849.55,195.0,180.5,5.7,9.1,178.9,-360.5,651.3,1.14,2.78,2.58,1.0,3.0,-0.4787,10.090161159830176,16.108853781483262,19.37,30.0
01a59671o0532o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.198,59671.46179105,10144.4,2629.13,135.0,181.5,-14.8,9.0,180.2,-15.6,641.7,1.06,2.79,2.58,1.0,3.0,-0.4817,-26.53654450462732,16.13708787443553,19.35,30.0
01a59672o0388o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.206,59672.39577855,5380.08,8999.24,160.0,180.1,-16.4,8.3,178.6,-303.6,698.8,1.03,2.75,2.6,1.0,3.0,-0.4827,-29.020750211112507,14.687330899526454,19.38,30.0
01a59672o0437o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.203,59672.41929835,5406.63,9039.9,195.0,180.6,5.4,8.4,181.2,297.9,603.3,1.19,2.82,2.66,1.0,3.0,-0.4727,9.960548398383038,15.494186397484723,19.29,30.0
01a59672o0444o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.203,59672.42250085,5345.31,8963.04,174.0,179.6,-0.3,8.2,177.4,-832.8,778.3,1.08,2.9,2.73,1.0,3.0,-0.4637,-0.5792161264758126,15.831907457005546,19.29,30.0
01a59672o0456o,170.420820357143,20.1747992857143,>20.14,0.0,3.0,o,22.204,59672.42801745,5329.03,9080.84,166.0,180.2,3.0,8.6,179.1,-454.0,674.5,1.12,2.88,2.69,1.0,3.0,-0.4677,5.683616518101648,16.293034018558053,19.29,30.0
02a59673o0446c,170.420820357143,20.1747992857143,>19.35,0.0,3.0,c,20.903,59673.42290065,10324.9,9896.12,180.0,181.7,-1.7,7.5,180.3,-169.6,404.2,1.04,2.44,2.28,1.0,3.0,-0.4077,-7.2532448780116745,31.99960975593386,18.27,30.0
02a59673o0448c,170.420820357143,20.1747992857143,>18.4,0.0,3.0,c,20.061,59673.42387595,307.93,9829.57,200.0,180.9,5.8,8.4,180.4,385.6,554.9,0.84,2.43,2.27,1.0,3.0,-0.4077,53.286705404667124,77.1738492067593,17.34,30.0
02a59673o0453c,170.420820357143,20.1747992857143,>19.4,0.0,3.0,c,21.116,59673.42616115,10305.1,9856.71,173.0,181.5,-14.1,8.5,183.1,1838.9,496.0,1.12,2.48,2.3,1.0,3.0,-0.4047,-50.55421542801012,30.475945470786243,18.46,30.0
02a59673o0460c,170.420820357143,20.1747992857143,>18.89,0.0,3.0,c,20.753,59673.42993495,367.31,9907.82,173.0,180.8,1.8,8.6,181.0,1806.6,605.0,1.27,2.63,2.46,1.0,3.0,-0.3917,10.10466932888053,48.27786457131808,18.05,30.0
02a59673o0463c,170.420820357143,20.1747992857143,>19.43,0.0,3.0,c,21.066,59673.43149955,10366.5,9937.93,199.0,183.6,-0.3,7.1,184.1,9.2,499.3,1.12,2.63,2.41,1.0,3.0,-0.3987,-1.244665899082795,29.457092944959488,18.37,30.0
02a59673o0533c,170.420820357143,20.1747992857143,>18.18,0.0,3.0,c,20.26,59673.46459805,378.55,9790.89,182.0,182.5,10.4,11.8,183.6,661.0,652.8,1.14,2.48,2.33,1.0,3.0,-0.3997,82.7179354625126,93.8530421593893,17.49,30.0
02a59673o0536c,170.420820357143,20.1747992857143,>18.94,0.0,3.0,c,20.761,59673.46619315,10378.0,9825.27,167.0,184.1,3.4,9.0,182.9,945.7,635.2,1.62,2.54,2.33,1.0,3.0,-0.3977,17.427187345549726,46.130790032337515,18.06,30.0
04a59675o0310o,170.420820357143,20.1747992857143,>20.09,0.0,3.0,o,21.912,59675.09891435,8316.3,8003.92,145.0,181.6,-7.4,10.9,178.5,411.8,606.8,1.0,2.42,2.03,1.0,3.0,-0.4127,-11.05864378182596,16.289083408365265,19.18,30.0
04a59675o0316o,170.420820357143,20.1747992857143,>20.05,0.0,3.0,o,21.911,59675.10161715,8297.77,7964.43,141.0,179.4,-1.0,10.4,178.2,1652.5,634.0,1.49,2.52,2.12,1.0,3.0,-0.4077,-1.619180060299165,16.839472627111316,19.15,30.0
04a59675o0327o,170.420820357143,20.1747992857143,>20.01,0.0,3.0,o,21.914,59675.10658535,8356.74,8042.66,165.0,179.7,-3.6,10.2,180.3,451.7,601.9,1.06,2.58,2.2,1.0,3.0,-0.3967,-6.1136930852693805,17.322130408263245,19.1,30.0
04a59675o0350o,170.420820357143,20.1747992857143,>20.03,0.0,3.0,o,21.913,59675.11698075,8377.74,7925.3,177.0,179.8,-4.5,10.9,178.3,379.2,708.4,1.2,2.47,2.11,1.0,3.0,-0.4067,-7.088439999690831,17.16977688814001,19.16,30.0
02a59676o0295c,170.420820357143,20.1747992857143,>19.952900829364754,0.0,1.22,c,22.167,59676.38087135,257.27,5968.65,193.0,176.5,11.1,9.1,175.9,-99.7,603.7,1.68,2.52,2.31,1.0,3.0,-0.4047,15.42745345248607,12.647732109695786,19.51,30.0
02a59676o0304c,170.420820357143,20.1747992857143,>20.3,0.0,3.0,c,22.167,59676.38498945,237.97,5930.56,186.0,176.2,7.1,9.4,175.1,-702.2,679.3,1.4,2.55,2.32,1.0,3.0,-0.4027,10.010257732284302,13.253017279362316,19.54,30.0
02a59676o0318c,170.420820357143,20.1747992857143,>19.882551679557043,0.0,1.48,c,22.165,59676.39139105,295.36,6006.38,193.0,174.9,14.5,9.8,172.4,-1028.5,619.1,1.32,2.51,2.29,1.0,3.0,-0.4087,20.00948685851598,13.523653187134938,19.53,30.0
02a59676o0332c,170.420820357143,20.1747992857143,>19.99654148058781,0.0,1.06,c,22.165,59676.39784515,10206.1,5989.67,186.0,181.5,9.4,8.9,182.8,952.7,523.9,1.16,2.5,2.28,1.0,3.0,-0.4087,12.863568234267104,12.179335881380554,19.59,30.0
02a59676o0339c,170.420820357143,20.1747992857143,>20.51,0.0,3.0,c,22.165,59676.40107885,10186.2,5950.41,180.0,182.5,7.0,8.0,185.9,2487.7,526.4,1.49,2.52,2.28,1.0,3.0,-0.4077,9.646997657687052,11.025140180213773,19.58,30.0
02a59676o0343c,170.420820357143,20.1747992857143,>19.909355514029105,0.0,1.02,c,22.163,59676.40290745,315.62,5889.06,186.0,177.0,9.9,9.7,174.3,-304.9,753.7,1.67,2.48,2.27,1.0,3.0,-0.4077,13.392802914365767,13.122241239328073,19.58,30.0
02a59676o0351c,170.420820357143,20.1747992857143,>20.52,0.0,3.0,c,22.165,59676.40657355,10244.0,6029.4,191.0,181.9,1.1,7.9,181.9,1083.3,558.8,1.32,2.51,2.29,1.0,3.0,-0.4107,1.520759836620355,10.921820644818915,19.62,30.0
02a59676o0383c,170.420820357143,20.1747992857143,>20.06597590800878,0.0,1.55,c,22.161,59676.42120555,10264.0,5914.03,176.0,182.5,12.9,8.3,179.3,565.3,574.8,1.46,2.49,2.28,1.0,3.0,-0.4097,17.663739436376552,11.365041652862436,19.64,30.0
02a59677o0207c,170.420820357143,20.1747992857143,>20.27,0.0,3.0,c,22.155,59677.31442225,10338.1,4616.62,202.0,183.4,1.5,10.1,189.5,2264.1,687.9,1.2,2.49,2.25,1.0,3.0,-0.4107,2.040007995325919,13.736053835194523,19.33,30.0
02a59677o0211c,170.420820357143,20.1747992857143,>19.840513091640762,0.0,1.17,c,22.155,59677.31624915,10358.1,4655.8,183.0,178.3,12.2,10.4,181.0,1972.4,739.9,1.46,2.48,2.23,1.0,3.0,-0.4117,16.393629655841487,13.97489741153701,19.3,30.0
02a59677o0218c,170.420820357143,20.1747992857143,>19.907374112957015,0.0,2.19,c,22.156,59677.31945035,10300.2,4579.58,201.0,182.5,22.1,10.1,184.7,2322.0,577.0,1.39,2.42,2.22,1.0,3.0,-0.4147,28.90143185401903,13.20834668441594,19.34,30.0
02a59677o0223c,170.420820357143,20.1747992857143,>20.23,0.0,3.0,c,22.153,59677.32181375,390.63,4598.34,203.0,177.9,-0.6,10.8,178.2,-297.3,732.7,1.13,2.45,2.23,1.0,3.0,-0.4127,-0.7986949584577844,14.376509252240123,19.32,30.0
02a59677o0229c,170.420820357143,20.1747992857143,>20.19,0.0,3.0,c,22.154,59677.32458925,410.92,4637.06,169.0,178.6,-6.4,10.8,176.6,-896.9,665.1,1.25,2.49,2.27,1.0,3.0,-0.4107,-8.78949500264058,14.83227281695598,19.34,30.0
02a59677o0235c,170.420820357143,20.1747992857143,>20.18,0.0,3.0,c,22.157,59677.32735255,352.39,4559.61,182.0,176.4,-14.1,10.8,176.2,-1147.9,702.2,1.16,2.51,2.28,1.0,3.0,-0.4107,-19.551785608711683,14.975835785396184,19.34,30.0
02a59677o0247c,170.420820357143,20.1747992857143,>20.27,0.0,3.0,c,22.129,59677.33288905,333.51,4675.91,194.0,177.9,-0.3,9.8,176.1,-1110.7,690.5,1.16,2.49,2.27,1.0,3.0,-0.4097,-0.42121633429308086,13.759733586907311,19.29,30.0
02a59677o0260c,170.420820357143,20.1747992857143,>19.901168407070553,0.0,1.78,c,22.149,59677.33949565,10285.0,4699.99,181.0,183.8,16.7,9.4,184.6,1065.8,661.5,1.65,2.52,2.31,1.0,3.0,-0.4067,23.642191844986073,13.307581038495158,19.3,30.0
02a59678o0143c,170.420820357143,20.1747992857143,>20.0,0.0,3.0,c,22.185,59678.28380555,10342.1,4616.19,196.0,180.9,8.8,14.1,184.1,1937.6,909.0,0.84,2.43,2.19,1.0,3.0,-0.4167,11.119667620101085,17.8167401640256,19.07,30.0
02a59678o0148c,170.420820357143,20.1747992857143,>20.0,0.0,3.0,c,22.168,59678.28608995,10361.7,4654.88,203.0,179.0,3.1,13.7,181.8,1761.0,901.5,1.25,2.45,2.2,1.0,3.0,-0.4137,4.018918547341324,17.761027128572945,19.07,30.0
02a59678o0155c,170.420820357143,20.1747992857143,>20.05,0.0,3.0,c,22.169,59678.28928785,10303.4,4578.22,204.0,183.8,-1.6,13.2,188.7,2263.0,886.0,1.21,2.41,2.21,1.0,3.0,-0.4097,-2.040271881140666,16.832243019410488,19.11,30.0
02a59678o0166c,170.420820357143,20.1747992857143,>20.06,0.0,3.0,c,22.17,59678.29433885,10284.0,4696.14,167.0,183.4,9.5,12.7,184.7,569.0,838.9,0.97,2.46,2.23,1.0,3.0,-0.4107,12.477348941161633,16.68024542660555,19.06,30.0
02a59678o0174c,170.420820357143,20.1747992857143,>20.02,0.0,3.0,c,22.168,59678.29806445,393.69,4601.51,160.0,175.6,7.7,13.5,175.2,-233.9,859.7,1.09,2.42,2.21,1.0,3.0,-0.4097,9.868635536388565,17.30215321314878,19.12,30.0
02a59678o0181c,170.420820357143,20.1747992857143,>20.13,0.0,3.0,c,22.167,59678.30173115,414.85,4641.89,166.0,181.6,-16.1,12.3,186.0,1652.0,799.1,1.32,2.41,2.21,1.0,3.0,-0.4107,-20.58704138554927,15.727988139270558,19.12,30.0
02a59678o0187c,170.420820357143,20.1747992857143,>19.88,0.0,3.0,c,22.167,59678.30447285,356.52,4564.19,167.0,177.7,-3.6,14.9,178.5,-589.4,1066.7,0.91,2.45,2.25,1.0,3.0,-0.4137,-4.7776006873163945,19.773958400281746,19.12,30.0
02a59678o0198c,170.420820357143,20.1747992857143,>19.659648924023497,0.0,1.6,c,22.175,59678.30960815,337.56,4681.79,191.0,178.5,20.2,12.6,179.9,103.7,820.1,1.41,2.45,2.25,1.0,3.0,-0.4147,26.63536896497835,16.614141037560753,19.14,30.0
01a59679o0099o,170.420820357143,20.1747992857143,>15.69,0.0,3.0,o,19.665,59679.26921965,5185.16,1576.87,36.0,191.2,-16.2,46.0,193.2,1734.8,3862.2,1.1,3.04,2.77,1.0,3.0,-0.5207,-363.1007220156216,1031.0267415258393,14.84,30.0
01a59679o0165o,170.420820357143,20.1747992857143,>18.17,0.0,3.0,o,21.459,59679.43293215,5411.25,9038.16,216.0,171.2,10.3,24.7,173.6,3111.6,2114.6,1.37,2.96,2.82,1.0,3.0,-0.4627,41.56586180463845,99.67735791986112,17.58,30.0
01a59679o0178o,170.420820357143,20.1747992857143,>19.58,0.0,3.0,o,22.067,59679.43936445,5352.09,8961.84,164.0,181.2,0.1,12.9,181.3,621.8,1032.4,1.43,2.83,2.7,1.0,3.0,-0.4647,0.21140192857383186,27.27084878602431,18.71,30.0
01a59679o0212o,170.420820357143,20.1747992857143,>18.39,0.0,3.0,o,21.622,59679.45521055,5336.31,9081.29,146.0,176.6,12.1,25.3,176.1,771.6,1685.6,1.35,2.84,2.73,1.0,3.0,-0.4837,39.79468787237971,83.2070746422485,17.81,30.0
01a59680o0201o,170.420820357143,20.1747992857143,>19.53,0.0,3.0,o,22.2,59680.31539265,4519.9,8170.39,243.0,181.3,9.9,14.5,182.3,1014.4,1028.6,1.15,2.95,2.73,1.0,3.0,-0.4817,19.82342093146186,29.034303384464344,18.79,30.0
01a59680o0205o,170.420820357143,20.1747992857143,>19.55,0.0,3.0,o,22.199,59680.31721925,4501.26,8132.11,158.0,180.8,-16.0,14.5,179.9,-635.1,1253.7,1.13,2.9,2.73,1.0,3.0,-0.4857,-31.640211134661744,28.673941340787206,18.76,30.0
01a59680o0219o,170.420820357143,20.1747992857143,>19.08565913455004,0.0,1.33,o,22.201,59680.32375725,4561.75,8209.48,212.0,180.9,18.6,14.0,180.8,-333.6,1127.2,1.09,2.97,2.71,1.0,3.0,-0.4817,37.187538242685754,27.990620182666692,18.79,30.0
01a59680o0233o,170.420820357143,20.1747992857143,>19.55,0.0,3.0,o,22.2,59680.33013845,4580.49,8090.75,199.0,179.5,-16.7,14.9,183.0,401.7,1145.9,0.95,2.86,2.69,1.0,3.0,-0.4867,-32.0917595501365,28.632767502816403,18.83,30.0
02a59689o0241o,170.420820357143,20.1747992857143,>20.33,0.0,3.0,o,22.096,59689.33880415,5308.06,3525.05,182.0,182.3,-5.8,11.8,185.9,1968.8,570.5,1.64,2.24,1.93,1.0,3.0,-0.4427,-6.618995200624818,13.466231615064288,19.46,30.0
02a59689o0253o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.096,59689.34429355,5289.05,3486.58,174.0,182.3,0.5,12.2,182.1,-330.6,655.3,1.1,2.25,1.95,1.0,3.0,-0.4427,0.5790897515797165,14.12978993854508,19.4,30.0
02a59689o0260o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.084,59689.34754685,5346.66,3566.1,170.0,182.3,-0.2,12.4,182.0,612.5,794.4,1.71,2.26,1.95,1.0,3.0,-0.4407,-0.23481821990384483,14.558729634038379,19.39,30.0
02a59689o0335o,170.420820357143,20.1747992857143,>20.07,0.0,3.0,o,22.096,59689.38305245,5356.03,3445.75,183.0,183.7,-19.1,14.7,190.2,1324.5,797.6,0.89,2.25,1.95,1.0,3.0,-0.4707,-22.699131562474843,17.470012249653415,19.13,30.0
02a59690o0265c,170.420820357143,20.1747992857143,>20.35,0.0,3.0,c,22.171,59690.34698735,2635.98,10232.3,184.0,177.6,-16.3,9.2,175.2,-2196.0,566.0,1.33,2.51,2.32,1.0,3.0,-0.4117,-22.72521789602273,12.826503352356385,19.62,30.0
02a59690o0272c,170.420820357143,20.1747992857143,>20.33,0.0,3.0,c,22.159,59690.35032505,2616.85,10193.5,156.0,177.7,0.9,9.8,176.8,-525.4,699.4,1.28,2.44,2.26,1.0,3.0,-0.4177,1.2080906418815516,13.154764767154672,19.63,30.0
02a59690o0285c,170.420820357143,20.1747992857143,>20.4,0.0,3.0,c,22.17,59690.35626865,2673.35,10271.1,200.0,177.9,-2.2,9.3,178.8,718.3,656.4,1.53,2.45,2.25,1.0,3.0,-0.4137,-2.9115887226777493,12.308079600410485,19.61,30.0
02a59690o0287c,170.420820357143,20.1747992857143,None,None,None,c,22.172,59690.35718195,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4157,None,None,19.63,30.0
02a59690o0301c,170.420820357143,20.1747992857143,>19.414133751168276,0.0,2.24,c,21.837,59690.36382745,2065.84,55.7,203.0,182.5,23.1,10.3,177.0,-1667.7,790.0,1.14,2.6,2.39,1.0,3.0,-0.4047,46.445321567228646,20.70938580703269,19.19,30.0
02a59690o0306c,170.420820357143,20.1747992857143,>19.73,0.0,3.0,c,21.505,59690.36611285,2692.74,10154.2,151.0,179.2,-4.0,9.1,181.4,197.1,678.4,0.91,2.48,2.28,1.0,3.0,-0.4137,-10.018559099568911,22.792221951519267,18.92,30.0
02a59690o0369c,170.420820357143,20.1747992857143,None,None,None,c,22.162,59690.39619725,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4097,None,None,19.5,30.0
01a59692o0237o,170.420820357143,20.1747992857143,>20.11,0.0,3.0,o,22.202,59692.33340955,1040.53,6833.56,182.0,182.0,5.8,9.6,178.5,-7.8,665.4,1.04,2.75,2.61,1.0,3.0,-0.4757,10.274482103500768,17.00603934372541,19.33,30.0
01a59692o0245o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.19,59692.33717815,1062.09,6872.89,170.0,180.7,-1.2,9.1,181.4,1219.6,657.2,1.26,2.72,2.6,1.0,3.0,-0.4767,-2.1197382829133,16.074681978759187,19.33,30.0
01a59692o0255o,170.420820357143,20.1747992857143,>19.67,0.0,3.0,o,21.405,59692.34245485,1002.33,6796.08,167.0,177.3,-11.9,7.1,175.6,-805.6,522.2,0.8,2.71,2.56,1.0,3.0,-0.4827,-42.72823591750453,25.493317228090934,18.53,30.0
01a59692o0328o,170.420820357143,20.1747992857143,>20.13,0.0,3.0,o,22.199,59692.37778785,993.93,6914.78,157.0,182.8,-2.2,9.3,183.8,996.0,645.2,1.09,2.75,2.62,1.0,3.0,-0.4727,-3.912149216843602,16.53772168938432,19.3,30.0
02a59693o0262c,170.420820357143,20.1747992857143,>20.05,0.0,3.0,c,21.535,59693.34633985,2635.11,10231.6,174.0,180.4,-1.1,7.2,179.4,-274.2,435.8,1.15,2.44,2.24,1.0,3.0,-0.4187,-2.6024912325937066,17.03448806788608,18.86,30.0
02a59693o0269c,170.420820357143,20.1747992857143,>19.37,0.0,3.0,c,21.505,59693.34953565,2615.93,10192.5,144.0,171.6,-26.2,12.3,172.7,-431.8,831.9,0.99,2.51,2.32,1.0,3.0,-0.4127,-67.51833793995735,31.697540330590666,18.77,30.0
02a59693o0280c,170.420820357143,20.1747992857143,None,None,None,c,21.39,59693.35457275,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4097,None,None,18.68,30.0
02a59693o0288c,170.420820357143,20.1747992857143,>18.93,0.0,3.0,c,20.533,59693.35842495,2671.45,10269.4,178.0,177.5,-11.4,5.9,176.6,-119.5,651.1,1.0,2.81,2.63,1.0,3.0,-0.3967,-89.93436343282217,46.54497756610972,17.63,30.0
02a59693o0291c,170.420820357143,20.1747992857143,>17.88,0.0,3.0,c,20.092,59693.35979435,2065.32,56.65,187.0,182.5,-6.3,12.3,180.9,-646.3,911.4,0.93,2.58,2.42,1.0,3.0,-0.4067,-63.611313987755814,124.1935177856185,17.22,30.0
02a59693o0309c,170.420820357143,20.1747992857143,>18.976760206980735,0.0,1.02,c,21.47,59693.36822275,2691.63,10152.0,182.0,180.6,11.2,11.0,182.3,1624.1,710.4,0.96,2.58,2.42,1.0,3.0,-0.3977,31.521860293903135,30.95896993151202,18.74,30.0
02a59694o0188c,170.420820357143,20.1747992857143,>20.32,0.0,3.0,c,22.177,59694.31373805,2641.24,10230.0,174.0,176.8,0.9,8.7,176.0,-1156.1,604.3,1.23,2.63,2.42,1.0,3.0,-0.4037,1.353855673264582,13.08727150822429,19.51,30.0
02a59694o0192c,170.420820357143,20.1747992857143,None,None,None,c,22.174,59694.31560095,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4087,None,None,19.53,30.0
02a59694o0199c,170.420820357143,20.1747992857143,>19.863487763258348,0.0,2.69,c,22.177,59694.31917515,2622.52,10191.7,208.0,178.3,25.6,9.5,176.6,203.7,691.0,1.13,2.57,2.37,1.0,3.0,-0.4057,36.92157168925607,13.70136449405987,19.55,30.0
02a59694o0203c,170.420820357143,20.1747992857143,>20.17,0.0,3.0,c,22.177,59694.32100395,2071.64,55.21,173.0,181.4,-10.4,10.5,178.4,-899.9,801.0,1.58,2.58,2.34,1.0,3.0,-0.4067,-14.880846880657344,15.023931946817513,19.55,30.0
02a59694o0206c,170.420820357143,20.1747992857143,>20.22,0.0,3.0,c,22.175,59694.32237885,2679.81,10269.3,200.0,177.4,8.1,10.4,177.1,-1180.0,799.8,1.11,2.51,2.31,1.0,3.0,-0.4097,11.182256901517,14.35746565133047,19.56,30.0
02a59694o0231c,170.420820357143,20.1747992857143,>20.39,0.0,3.0,c,22.176,59694.33468715,2700.43,10154.0,174.0,179.5,0.4,8.9,179.5,426.3,569.5,2.16,2.52,2.32,1.0,3.0,-0.4117,0.5573233799581667,12.40044520406921,19.6,30.0
01a59695o0218o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.189,59695.32727905,1041.61,6834.21,200.0,180.5,-5.6,8.7,179.5,429.3,712.4,1.49,2.68,2.58,1.0,3.0,-0.4837,-9.743192255933181,15.136745111896193,19.35,30.0
01a59695o0225o,170.420820357143,20.1747992857143,>19.756448970369625,0.0,1.44,o,22.199,59695.33053805,1062.36,6874.0,168.0,182.0,13.0,9.0,181.1,580.1,670.1,1.59,2.65,2.54,1.0,3.0,-0.4857,21.85655389443844,15.131460388457384,19.39,30.0
01a59695o0239o,170.420820357143,20.1747992857143,>20.06,0.0,3.0,o,22.137,59695.33767365,1001.94,6796.28,177.0,181.8,-0.4,9.8,181.2,757.0,638.8,0.96,2.68,2.57,1.0,3.0,-0.4827,-0.7265853783562972,17.80134176972928,19.26,30.0
